Upper_Age,Region_Code,Reco_Policy_Premium,Reco_Insurance_Type,Lower_Age,Is_Spouse,ID,Holding_Policy_Type,Holding_Policy_Duration,Health Indicator,City_Code,Accomodation_Type,Response
59,702,16692,Individual,59,No,48856,,,X1,C9,Rented,0
46,2466,17016,Joint,19,No,48857,2,7,X2,C19,Owned,0
41,3563,13882,Individual,41,No,48858,3,9,X5,C4,Owned,1
25,2559,11250,Individual,25,No,48859,3,3,,C27,Rented,0
48,5694,10224,Individual,48,No,48860,,,,C21,Owned,1
24,432,5240,Individual,24,No,48861,,,X1,C1,Rented,0
34,2412,11024,Individual,34,No,48862,2,4,X1,C1,Rented,1
31,1976,8778,Individual,31,No,48863,3,11,,C4,Rented,0
43,3932,11394,Individual,43,No,48864,,,X3,C8,Rented,1
42,420,7826,Individual,42,No,48865,,,X1,C17,Owned,0
33,993,12920,Individual,33,No,48866,,,X1,C10,Rented,0
27,3065,11610,Individual,27,No,48867,3,6,X4,C8,Rented,0
30,948,8100,Individual,30,No,48868,,,,C1,Rented,0
56,5,17808,Individual,56,No,48869,3,14+,,C1,Owned,0
40,906,9968,Individual,40,No,48870,1,3,X2,C1,Owned,0
20,3186,10864,Individual,20,No,48871,,,X2,C6,Owned,0
25,1969,10128,Individual,25,No,48872,,,X1,C1,Owned,1
69,462,23562,Joint,61,Yes,48873,3,14+,,C1,Owned,0
24,4620,9198,Individual,24,No,48874,3,2,,C1,Rented,0
55,1335,17696,Joint,19,Yes,48875,3,2,,C27,Owned,0
53,3250,15816,Individual,53,No,48876,,,X1,C5,Rented,1
25,539,12168,Individual,25,No,48877,,,X1,C5,Owned,0
40,1247,10960,Individual,40,No,48878,3,3,X4,C2,Rented,1
59,37,14400,Individual,59,No,48879,2,14+,X3,C4,Rented,0
51,1662,26481,Joint,20,No,48880,,,X1,C1,Rented,1
66,70,13560,Individual,66,No,48881,1,12,X1,C4,Owned,0
32,288,5880,Individual,32,No,48882,2,9,,C12,Owned,0
31,610,10399.2,Joint,30,Yes,48883,3,5,X3,C3,Owned,0
26,4250,9198,Individual,26,No,48884,,,X1,C13,Owned,1
58,3619,16604,Individual,58,No,48885,4,3,X2,C2,Rented,0
75,3698,31802.4,Joint,57,Yes,48886,4,10,X4,C1,Owned,0
66,872,19920,Individual,66,No,48887,3,7,X3,C10,Rented,0
42,2400,11600,Individual,42,No,48888,3,4,X3,C15,Rented,0
30,853,6360,Individual,30,No,48889,3,8,X3,C18,Rented,0
52,1092,12200,Individual,52,No,48890,4,14+,,C8,Rented,0
75,26,19744,Individual,75,No,48891,3,14+,,C1,Owned,1
33,68,10926,Individual,33,No,48892,,,X6,C1,Rented,0
28,1108,8652,Individual,28,No,48893,3,2,,C2,Rented,0
46,3868,19590,Joint,16,Yes,48894,2,1,X1,C9,Rented,1
33,431,12159,Joint,30,Yes,48895,,,X4,C4,Owned,0
43,5581,8288,Individual,43,No,48896,,,X2,C8,Rented,1
75,2357,19080,Individual,75,No,48897,1,3,X3,C1,Owned,0
35,3150,10560,Individual,35,No,48898,2,10,,C29,Owned,0
49,4031,16320,Individual,49,No,48899,4,14+,,C10,Rented,0
22,1433,7560,Individual,22,No,48900,,,X1,C11,Rented,0
28,243,11032,Individual,28,No,48901,,,X4,C7,Rented,0
27,666,9142,Individual,27,No,48902,1,1,X2,C15,Rented,0
46,36,10188,Individual,46,No,48903,,,X1,C1,Owned,1
23,5189,10962,Individual,23,No,48904,,,X1,C8,Rented,0
38,1898,11502,Individual,38,No,48905,3,5,X3,C2,Rented,0
61,1821,23283,Joint,59,Yes,48906,,,,C3,Owned,0
57,134,13896,Individual,57,No,48907,1,5,X1,C1,Owned,0
22,1056,5865.6,Joint,19,Yes,48908,,,X1,C16,Rented,0
48,927,10746,Individual,48,No,48909,4,14+,X1,C3,Owned,1
56,3389,20880,Joint,44,No,48910,,,X5,C1,Rented,0
23,1142,7704,Individual,23,No,48911,2,2,X1,C17,Owned,0
70,623,21024,Individual,70,No,48912,4,2,,C9,Owned,0
59,3047,15168,Individual,59,No,48913,,,X1,C12,Rented,1
52,1763,19992,Individual,52,No,48914,3,3,X4,C1,Rented,1
24,1869,5920,Individual,24,No,48915,,,X1,C2,Rented,0
34,177,6912,Individual,34,No,48916,3,2,X2,C23,Owned,0
44,2831,11826,Individual,44,No,48917,3,14+,X3,C2,Owned,0
66,1196,16510,Individual,66,No,48918,3,14+,,C2,Owned,0
56,1817,19510.4,Joint,51,Yes,48919,,,,C1,Owned,0
38,4162,9016,Individual,38,No,48920,3,7,X3,C8,Owned,0
54,5922,14344,Individual,54,No,48921,4,14+,X4,C9,Rented,1
19,258,7740,Individual,19,No,48922,,,X3,C3,Rented,0
26,1757,9810,Individual,26,No,48923,,,,C17,Owned,0
24,2414,7632,Individual,24,No,48924,,,,C2,Rented,0
34,3126,9552,Individual,34,No,48925,3,1,X8,C16,Rented,0
41,4174,13090,Individual,41,No,48926,3,3,X4,C4,Owned,0
40,3592,10864,Individual,40,No,48927,1,10,X2,C12,Rented,1
26,2837,8694,Individual,26,No,48928,3,2,X4,C3,Rented,1
30,941,7500,Individual,30,No,48929,3,1,,C2,Rented,0
27,1167,7602,Individual,27,No,48930,,,X2,C25,Owned,1
74,501,17928,Individual,74,No,48931,2,4,X1,C29,Owned,0
63,377,18480,Individual,63,No,48932,2,1,X2,C6,Owned,0
22,618,4128,Individual,22,No,48933,,,,C24,Rented,0
36,1679,15471,Joint,27,Yes,48934,2,2,,C4,Owned,0
57,1411,15232,Individual,57,No,48935,,,X3,C6,Rented,0
28,5349,4952,Individual,28,No,48936,3,1,X3,C21,Owned,1
58,494,30700.8,Joint,26,No,48937,1,7,X2,C1,Owned,0
53,3271,10692,Individual,53,No,48938,3,11,,C13,Rented,0
21,172,7938,Individual,21,No,48939,,,X1,C3,Rented,0
75,2485,35872,Joint,59,No,48940,3,2,,C18,Rented,0
25,2748,5008,Individual,25,No,48941,,,X6,C24,Rented,1
62,1090,14784,Individual,62,No,48942,2,7,X3,C3,Owned,0
37,3072,19500.8,Joint,33,Yes,48943,4,14+,X8,C1,Owned,0
65,3494,22579.2,Joint,51,Yes,48944,,,X4,C8,Owned,0
71,1034,27027,Joint,21,No,48945,4,7,X2,C2,Owned,0
34,570,7000,Individual,34,No,48946,4,14,X2,C10,Owned,0
72,977,31104,Joint,71,Yes,48947,4,1,X5,C1,Owned,0
47,1919,11520,Individual,47,No,48948,,,,C12,Owned,0
24,4808,7416,Individual,24,No,48949,2,3,X2,C16,Rented,1
51,1122,13896,Individual,51,No,48950,3,3,X2,C16,Owned,0
60,26,30720,Joint,23,Yes,48951,3,6,X1,C1,Owned,0
49,301,14300,Individual,49,No,48952,4,3,X4,C2,Owned,0
47,2371,17564.4,Joint,23,Yes,48953,,,X4,C2,Owned,0
38,1828,9990,Joint,36,Yes,48954,,,X2,C29,Owned,0
59,1175,27072,Joint,48,Yes,48955,4,14+,,C16,Owned,0
73,4063,17472,Individual,73,No,48956,,,X1,C11,Owned,0
19,3605,2708,Individual,19,No,48957,,,,C12,Rented,0
74,21,15054,Individual,74,No,48958,2,6,X3,C2,Owned,0
20,489,11552,Individual,20,No,48959,,,X3,C2,Rented,0
20,1290,7428,Individual,20,No,48960,,,X1,C25,Rented,0
34,852,9142,Individual,34,No,48961,,,X1,C9,Owned,0
54,133,10116,Individual,54,No,48962,3,7,X1,C2,Owned,1
73,2097,22592,Individual,73,No,48963,3,1,X1,C3,Rented,0
69,66,20468,Individual,69,No,48964,,,,C9,Owned,0
33,114,6320,Individual,33,No,48965,,,,C6,Owned,0
73,19,21744,Individual,73,No,48966,3,5,,C1,Owned,0
54,1202,19600,Individual,54,No,48967,1,1,X4,C4,Rented,0
26,3136,6876,Individual,26,No,48968,1,1,,C6,Owned,1
75,610,20842,Individual,75,No,48969,1,7,X3,C3,Owned,0
34,2602,10905.6,Joint,32,Yes,48970,3,2,,C10,Owned,0
35,3517,17424,Joint,31,Yes,48971,,,,C17,Owned,0
21,1118,8052,Individual,21,No,48972,,,X1,C17,Rented,0
53,1267,18726.4,Joint,22,No,48973,1,2,X1,C13,Owned,0
25,23,11682,Individual,25,No,48974,,,X4,C2,Rented,0
29,2963,4976,Individual,29,No,48975,4,1,X2,C8,Rented,0
63,2506,20556.8,Joint,34,No,48976,,,,C1,Rented,0
24,521,9282,Individual,24,No,48977,,,X3,C2,Rented,0
75,3633,29205,Joint,71,Yes,48978,4,7,X5,C1,Owned,0
35,3586,9758,Individual,35,No,48979,2,3,X4,C12,Rented,0
51,3723,20700,Joint,48,No,48980,,,X1,C2,Owned,0
26,36,8638,Individual,26,No,48981,,,,C1,Rented,1
63,1613,23478,Joint,60,Yes,48982,4,4,,C11,Owned,0
27,4032,4824,Individual,27,No,48983,1,5,X3,C4,Owned,0
40,2066,9380,Individual,40,No,48984,,,X1,C27,Rented,0
30,47,9240,Individual,30,No,48985,4,2,X7,C2,Owned,0
21,1354,5096,Individual,21,No,48986,,,X1,C16,Rented,0
70,36,21924,Individual,70,No,48987,3,10,,C1,Owned,1
60,1385,12672,Individual,60,No,48988,1,3,X3,C18,Owned,1
49,1705,20020,Joint,44,Yes,48989,,,,C1,Owned,1
60,931,27744,Joint,44,Yes,48990,3,12,,C3,Owned,0
41,1141,11304,Individual,41,No,48991,,,X2,C8,Owned,0
74,442,29702.4,Joint,71,Yes,48992,,,,C1,Owned,0
75,681,23472,Individual,75,No,48993,3,3,,C1,Owned,0
23,535,3606,Individual,23,No,48994,,,X3,C6,Rented,0
30,2217,18840,Joint,24,Yes,48995,,,X4,C1,Owned,0
21,1969,8004,Individual,21,No,48996,2,1,,C1,Rented,1
64,1923,13376,Individual,64,No,48997,2,1,,C8,Rented,0
28,1037,11610,Individual,28,No,48998,,,X1,C9,Owned,0
68,37,27686.4,Joint,62,Yes,48999,3,9,X5,C4,Owned,0
32,1099,9776,Individual,32,No,49000,4,9,X2,C1,Owned,0
28,3519,6680,Individual,28,No,49001,1,1,,C5,Rented,0
52,2227,10098,Individual,52,No,49002,,,X1,C2,Owned,0
29,836,8246,Individual,29,No,49003,3,2,,C25,Owned,0
75,842,21862,Individual,75,No,49004,3,14+,,C13,Rented,0
49,2454,16354,Individual,49,No,49005,1,5,,C4,Rented,0
71,2560,17984,Individual,71,No,49006,,,X1,C2,Owned,0
64,2333,19520,Individual,64,No,49007,2,6,X3,C1,Owned,0
31,2022,6500,Individual,31,No,49008,1,3,X2,C4,Rented,0
49,4725,11358,Individual,49,No,49009,4,8,X2,C5,Owned,0
62,375,17880,Individual,62,No,49010,2,2,X1,C23,Rented,0
38,450,18900,Joint,18,No,49011,,,,C1,Rented,1
45,3173,13288,Individual,45,No,49012,3,14+,X1,C9,Owned,0
59,8,12060,Individual,59,No,49013,4,14+,X3,C1,Owned,0
40,570,19526.4,Joint,19,No,49014,,,,C10,Owned,0
25,2593,9086,Individual,25,No,49015,3,1,X6,C3,Rented,0
69,422,19628,Individual,69,No,49016,2,2,X4,C5,Owned,0
48,2738,16614,Individual,48,No,49017,3,14+,X3,C1,Owned,0
43,319,21240,Joint,41,Yes,49018,,,X2,C11,Owned,0
48,32,11178,Individual,48,No,49019,3,14+,X1,C1,Owned,0
51,211,20352,Joint,16,Yes,49020,4,14+,,C4,Owned,1
46,1864,12276,Individual,46,No,49021,,,,C3,Rented,1
57,3132,17810,Individual,57,No,49022,3,4,X1,C2,Owned,0
74,4,17836,Individual,74,No,49023,,,X4,C1,Owned,0
41,576,11408,Individual,41,No,49024,4,2,,C2,Owned,0
75,4125,19920,Individual,75,No,49025,4,9,X3,C1,Owned,1
28,2658,10332,Individual,28,No,49026,1,2,X3,C4,Rented,1
51,2935,19084,Individual,51,No,49027,2,1,X2,C2,Rented,0
26,1048,11152,Individual,26,No,49028,1,2,X1,C10,Rented,0
46,3077,10160,Individual,46,No,49029,,,,C2,Rented,0
53,1427,13944,Individual,53,No,49030,3,5,X4,C2,Owned,0
48,1231,24642.8,Joint,22,No,49031,1,1,X1,C19,Rented,1
60,501,12518,Individual,60,No,49032,2,13,X2,C29,Rented,0
45,1476,21318,Joint,24,Yes,49033,3,7,X3,C7,Owned,0
75,2087,22644,Individual,75,No,49034,2,3,X1,C20,Rented,0
65,1651,23424,Individual,65,No,49035,3,10,X5,C1,Owned,0
27,117,6750,Individual,27,No,49036,2,6,X3,C2,Rented,0
73,2401,25830,Joint,69,Yes,49037,3,14+,X2,C10,Rented,0
61,5094,27216,Joint,54,Yes,49038,,,,C8,Rented,0
36,1068,12260,Individual,36,No,49039,,,X2,C20,Owned,0
42,2027,12914,Individual,42,No,49040,1,1,X1,C17,Owned,0
34,433,8355,Joint,28,Yes,49041,,,X1,C11,Owned,1
44,685,11500,Individual,44,No,49042,1,1,X2,C7,Owned,0
74,3659,20808,Individual,74,No,49043,,,,C2,Owned,0
44,2739,24614.4,Joint,36,No,49044,,,X3,C24,Rented,1
37,4217,12150,Individual,37,No,49045,,,X3,C2,Rented,0
54,4145,12150,Individual,54,No,49046,3,14+,X1,C24,Owned,1
28,704,8076,Individual,28,No,49047,3,6,X3,C1,Rented,0
66,1509,32112,Joint,60,Yes,49048,4,2,X4,C2,Owned,0
25,2142,5656,Individual,25,No,49049,,,,C5,Rented,1
36,2060,10296,Individual,36,No,49050,,,X4,C9,Owned,0
71,1192,16770,Individual,71,No,49051,3,8,X1,C2,Owned,1
27,2401,7320,Individual,27,No,49052,,,,C10,Owned,0
60,3894,18634,Joint,48,Yes,49053,3,1,X2,C7,Owned,0
26,1049,10864,Individual,26,No,49054,,,X2,C26,Rented,0
70,42,20384,Individual,70,No,49055,,,,C3,Owned,0
61,1328,23517,Joint,60,Yes,49056,3,14+,X9,C3,Owned,0
58,1892,15512,Individual,58,No,49057,4,11,X2,C2,Owned,0
23,3911,3600,Individual,23,No,49058,4,3,X6,C7,Rented,0
75,77,27148.8,Joint,64,Yes,49059,2,3,,C11,Owned,0
60,760,15730,Individual,60,No,49060,1,14+,,C1,Owned,1
51,673,15782,Individual,51,No,49061,2,14+,X1,C2,Owned,1
75,2691,30624,Joint,74,Yes,49062,1,1,X1,C1,Owned,0
75,194,32625,Joint,67,Yes,49063,4,2,X5,C2,Owned,0
64,208,15470,Individual,64,No,49064,2,14+,X2,C7,Owned,0
55,4097,30768,Joint,48,Yes,49065,,,,C9,Owned,0
75,139,23446,Individual,75,No,49066,2,8,X1,C4,Owned,0
26,125,12852,Individual,26,No,49067,,,X1,C1,Rented,0
59,59,12408,Individual,59,No,49068,3,5,,C3,Owned,0
21,34,9618,Individual,21,No,49069,,,,C13,Rented,0
60,663,14196,Individual,60,No,49070,,,X1,C7,Owned,0
65,337,17940,Individual,65,No,49071,,,X1,C6,Owned,0
26,958,7266,Individual,26,No,49072,,,X3,C20,Owned,0
59,1222,17108,Individual,59,No,49073,1,14,X6,C7,Owned,0
53,5284,12804,Individual,53,No,49074,,,X2,C15,Owned,0
74,302,25488,Individual,74,No,49075,4,4,X4,C2,Owned,1
21,45,5456,Individual,21,No,49076,,,X2,C10,Rented,0
30,749,11540,Individual,30,No,49077,2,3,X2,C13,Rented,0
37,2404,16537.6,Joint,34,Yes,49078,3,7,X2,C1,Owned,0
23,146,4176,Individual,23,No,49079,,,X4,C1,Rented,0
40,4222,14616,Individual,40,No,49080,3,5,X2,C21,Owned,0
30,1739,7742,Individual,30,No,49081,3,5,X2,C16,Rented,1
58,2938,11580,Individual,58,No,49082,4,14,,C8,Owned,0
70,1036,21488,Individual,70,No,49083,4,14+,,C2,Owned,0
65,1114,17696,Individual,65,No,49084,1,7,X3,C1,Owned,0
27,1323,7416,Individual,27,No,49085,,,X1,C4,Owned,0
69,438,19414,Individual,69,No,49086,3,14+,X2,C2,Owned,0
44,252,13420,Individual,44,No,49087,1,1,,C2,Rented,0
26,1185,9646,Individual,26,No,49088,,,X6,C10,Rented,0
18,1800,7010,Individual,18,No,49089,,,,C9,Rented,0
24,1200,9696,Individual,24,No,49090,1,2,X2,C1,Rented,0
48,13,12562,Individual,48,No,49091,,,,C3,Rented,0
75,1996,33426,Joint,74,Yes,49092,,,X3,C1,Owned,0
30,703,7032,Individual,30,No,49093,3,9,X2,C9,Rented,1
46,549,16152,Individual,46,No,49094,3,6,X2,C20,Rented,0
25,3630,6948,Individual,25,No,49095,4,4,X3,C8,Rented,0
52,263,15576,Individual,52,No,49096,1,4,,C9,Rented,0
31,422,13300,Individual,31,No,49097,,,X4,C5,Owned,1
62,1456,16772,Individual,62,No,49098,4,14+,,C10,Owned,0
28,143,12275.2,Joint,27,Yes,49099,,,X1,C6,Rented,1
55,505,16198,Individual,55,No,49100,,,X2,C1,Owned,0
53,17,10940,Individual,53,No,49101,4,6,X6,C2,Owned,0
22,317,8778,Individual,22,No,49102,3,2,X2,C20,Rented,0
41,411,14904,Individual,41,No,49103,3,2,X2,C3,Owned,0
27,1197,7704,Individual,27,No,49104,1,4,X3,C6,Rented,1
21,45,5584,Individual,21,No,49105,,,X4,C10,Rented,0
35,3110,11790,Individual,35,No,49106,1,4,,C6,Owned,0
25,13,4848,Individual,25,No,49107,,,,C3,Owned,0
24,3309,9728,Individual,24,No,49108,3,3,X3,C3,Rented,0
49,41,15288,Individual,49,No,49109,3,3,X3,C3,Owned,1
37,1252,12300,Individual,37,No,49110,,,X5,C3,Owned,1
51,532,17752,Individual,51,No,49111,1,1,,C10,Rented,0
19,2138,7872,Individual,19,No,49112,,,X2,C17,Owned,0
54,1557,14928,Individual,54,No,49113,2,14+,X3,C8,Rented,0
75,5118,21024,Individual,75,No,49114,,,X2,C18,Rented,1
23,2708,7668,Individual,23,No,49115,,,X1,C2,Rented,0
63,4426,23940,Joint,50,Yes,49116,,,X2,C28,Owned,0
49,46,17628,Individual,49,No,49117,1,4,X2,C1,Owned,0
44,1428,9040,Individual,44,No,49118,3,14+,X1,C2,Owned,0
43,647,13620,Individual,43,No,49119,1,2,X1,C19,Owned,0
29,752,9044,Individual,29,No,49120,1,2,X1,C12,Owned,0
70,727,16094,Individual,70,No,49121,1,4,,C1,Owned,0
75,4141,32104.8,Joint,73,Yes,49122,1,4,,C1,Owned,0
43,712,21929.6,Joint,32,Yes,49123,,,X5,C2,Owned,1
57,3495,21940.8,Joint,50,Yes,49124,4,6,X1,C27,Owned,0
20,989,4266,Individual,20,No,49125,,,X1,C15,Owned,0
26,230,7488,Individual,26,No,49126,,,X1,C3,Rented,0
54,3144,25006.8,Joint,45,Yes,49127,1,5,X2,C24,Owned,0
25,1056,10672,Individual,25,No,49128,2,1,,C16,Rented,0
55,5753,25491.2,Joint,22,No,49129,1,5,X2,C24,Owned,0
29,2592,11466,Individual,29,No,49130,2,3,X2,C3,Owned,0
23,934,4050,Individual,23,No,49131,,,X1,C8,Rented,0
53,134,16576,Individual,53,No,49132,,,X1,C1,Owned,0
55,3104,10220,Individual,55,No,49133,2,14+,,C16,Owned,0
20,327,3996,Individual,20,No,49134,,,,C1,Rented,1
28,4311,6280,Individual,28,No,49135,3,6,X1,C8,Rented,0
53,2785,19852,Individual,53,No,49136,,,X2,C4,Rented,0
24,2114,7896,Individual,24,No,49137,,,X1,C11,Rented,0
27,1738,10384,Individual,27,No,49138,1,1,,C2,Rented,0
43,1847,10820,Individual,43,No,49139,,,X4,C2,Owned,0
40,1265,10764,Individual,40,No,49140,3,5,X2,C4,Owned,1
55,1517,14564,Individual,55,No,49141,2,2,X2,C2,Rented,1
49,170,13446,Individual,49,No,49142,3,5,X4,C20,Owned,0
69,345,16796,Individual,69,No,49143,4,14+,X4,C10,Owned,0
34,429,6050,Individual,34,No,49144,1,2,X1,C20,Owned,0
55,648,13320,Individual,55,No,49145,,,,C10,Rented,0
24,1542,3900,Individual,24,No,49146,,,X1,C1,Rented,1
29,170,9450,Joint,26,Yes,49147,4,5,X1,C20,Rented,1
53,133,20764.8,Joint,51,Yes,49148,3,11,,C2,Owned,0
40,1441,14820,Individual,40,No,49149,2,5,X1,C1,Owned,0
62,3240,15888,Individual,62,No,49150,3,6,,C3,Owned,0
60,1552,18060,Individual,60,No,49151,,,,C13,Rented,1
24,2957,11760,Individual,24,No,49152,3,4,,C1,Rented,0
66,632,25584,Joint,60,Yes,49153,4,14+,,C2,Owned,0
26,1842,4984,Individual,26,No,49154,1,5,,C17,Rented,0
23,13,3816,Individual,23,No,49155,,,X3,C3,Rented,0
33,4145,11700,Individual,33,No,49156,1,8,X3,C24,Owned,1
27,1326,7344,Individual,27,No,49157,4,3,X1,C8,Rented,0
22,1764,7404,Individual,22,No,49158,,,X2,C4,Owned,0
73,369,28464,Joint,71,Yes,49159,4,5,X2,C1,Owned,1
23,41,6320,Individual,23,No,49160,,,X1,C3,Rented,0
52,609,17226,Individual,52,No,49161,,,X4,C1,Rented,0
64,3058,17192,Individual,64,No,49162,1,3,X4,C21,Rented,0
35,1124,12028.8,Joint,30,Yes,49163,,,X4,C2,Rented,1
75,36,24242,Individual,75,No,49164,1,14+,X4,C1,Owned,0
75,88,22248,Individual,75,No,49165,3,14+,,C26,Owned,0
62,5549,13508,Individual,62,No,49166,1,12,X4,C1,Owned,1
36,1716,9702,Individual,36,No,49167,3,14,X4,C3,Rented,0
44,2161,14832,Individual,44,No,49168,3,10,,C13,Rented,0
51,209,14924,Individual,51,No,49169,,,X2,C4,Owned,0
45,3548,13944,Joint,44,Yes,49170,3,2,X3,C19,Owned,1
20,971,7608,Individual,20,No,49171,,,X3,C8,Rented,0
49,2290,16392,Individual,49,No,49172,3,12,X2,C2,Owned,1
29,1117,12134.4,Joint,24,Yes,49173,3,6,,C5,Rented,1
24,2556,9100,Individual,24,No,49174,,,X1,C5,Rented,1
38,2686,8652,Individual,38,No,49175,,,X7,C13,Owned,1
52,1672,32640,Joint,18,Yes,49176,,,X3,C3,Owned,0
24,3084,8596,Individual,24,No,49177,,,,C1,Owned,0
59,1527,11540,Individual,59,No,49178,2,14+,,C1,Rented,0
47,149,24999,Joint,43,Yes,49179,2,11,X2,C2,Owned,1
46,2001,15444,Individual,46,No,49180,,,X3,C1,Rented,0
61,146,15054,Individual,61,No,49181,1,9,X2,C1,Owned,0
47,3070,10192,Individual,47,No,49182,,,X1,C11,Rented,0
25,389,10080,Individual,25,No,49183,,,X1,C7,Owned,0
65,1756,19936,Individual,65,No,49184,3,2,,C8,Owned,0
75,2511,16380,Individual,75,No,49185,4,14+,X1,C3,Owned,0
51,3452,15626,Individual,51,No,49186,2,6,X1,C4,Rented,0
42,1800,9506,Individual,42,No,49187,1,3,,C9,Owned,0
54,1256,17836,Individual,54,No,49188,4,9,X4,C2,Owned,1
26,266,5280,Individual,26,No,49189,,,X4,C4,Rented,1
50,200,15522,Individual,50,No,49190,2,9,X5,C17,Owned,1
26,159,7548,Individual,26,No,49191,,,X3,C20,Rented,0
70,232,25536,Joint,55,Yes,49192,,,X1,C1,Rented,0
48,286,15184,Individual,48,No,49193,3,14+,X1,C2,Owned,0
69,143,21492,Joint,67,Yes,49194,4,11,X4,C6,Owned,0
56,2479,18900,Individual,56,No,49195,,,X3,C15,Owned,0
41,1866,8344,Individual,41,No,49196,3,6,,C12,Owned,0
62,2440,18180,Individual,62,No,49197,4,5,X2,C3,Owned,1
44,187,13904,Individual,44,No,49198,3,9,,C2,Owned,1
58,1672,17992,Individual,58,No,49199,1,5,X6,C3,Owned,0
75,2209,19552,Individual,75,No,49200,4,1,X6,C2,Owned,0
25,2798,7380,Individual,25,No,49201,3,1,X2,C15,Rented,0
44,1680,10136,Individual,44,No,49202,1,3,,C15,Rented,0
42,4569,10992,Individual,42,No,49203,3,14+,X2,C1,Rented,0
56,2973,13848,Individual,56,No,49204,3,5,X3,C8,Owned,1
29,628,10880,Individual,29,No,49205,,,X3,C4,Rented,0
53,832,10926,Individual,53,No,49206,,,X3,C2,Owned,0
54,2209,14496,Individual,54,No,49207,,,X1,C2,Owned,0
54,3814,19219.2,Joint,52,Yes,49208,1,6,X2,C24,Owned,0
32,222,12960,Joint,31,Yes,49209,1,8,X4,C24,Owned,0
30,2520,8436,Individual,30,No,49210,,,,C10,Owned,0
55,1474,30960,Joint,47,Yes,49211,3,1,X2,C2,Owned,1
50,2173,12200,Individual,50,No,49212,,,X2,C6,Owned,0
49,170,11304,Individual,49,No,49213,2,14+,X2,C20,Owned,0
75,619,19264,Individual,75,No,49214,3,3,X2,C7,Owned,0
23,2766,9968,Individual,23,No,49215,1,1,X1,C8,Rented,0
61,2335,14856,Individual,61,No,49216,2,3,,C8,Owned,0
54,3859,16184,Individual,54,No,49217,4,4,X2,C3,Owned,0
56,1399,11780,Individual,56,No,49218,3,14+,X3,C1,Owned,0
21,1972,8400,Individual,21,No,49219,,,X3,C18,Rented,0
61,616,21672,Joint,60,Yes,49220,4,1,X2,C1,Owned,1
36,5349,12980,Individual,36,No,49221,4,13,X7,C21,Owned,1
24,3118,3768,Individual,24,No,49222,,,,C4,Rented,0
27,2150,4880,Individual,27,No,49223,2,6,X1,C7,Rented,0
41,373,13480,Individual,41,No,49224,2,1,,C1,Rented,1
27,3875,15296.4,Joint,25,Yes,49225,,,X5,C7,Owned,0
42,3263,10064,Individual,42,No,49226,,,,C11,Owned,0
25,706,8638,Individual,25,No,49227,4,2,X1,C2,Rented,0
64,300,15202,Individual,64,No,49228,3,4,X1,C1,Owned,0
32,2910,6440,Individual,32,No,49229,,,X1,C3,Owned,0
69,198,20192,Individual,69,No,49230,,,,C4,Rented,0
29,74,5448,Individual,29,No,49231,3,7,X1,C2,Rented,1
29,830,6400,Individual,29,No,49232,,,X4,C6,Rented,0
28,2620,9568,Individual,28,No,49233,,,,C6,Rented,0
50,1668,15504,Individual,50,No,49234,3,8,X1,C10,Rented,0
62,5156,24192,Joint,59,Yes,49235,4,14+,X2,C9,Owned,0
68,1454,31008,Joint,44,Yes,49236,1,3,X3,C11,Owned,0
62,4628,23868,Joint,58,Yes,49237,3,11,X1,C7,Owned,0
66,2242,17316,Individual,66,No,49238,,,X1,C2,Rented,1
66,817,18424,Individual,66,No,49239,3,8,X3,C1,Owned,1
24,213,3786,Individual,24,No,49240,,,,C15,Rented,0
55,1609,20092.8,Joint,51,Yes,49241,3,3,X2,C12,Owned,1
50,38,16008,Individual,50,No,49242,1,4,X1,C1,Owned,0
61,3749,19424,Individual,61,No,49243,,,X4,C7,Owned,0
49,507,13338,Individual,49,No,49244,4,10,X1,C22,Owned,0
24,944,6220,Individual,24,No,49245,,,X1,C9,Rented,1
43,167,8008,Individual,43,No,49246,,,X2,C6,Owned,1
42,1613,9422,Individual,42,No,49247,2,3,,C11,Rented,1
22,350,9086,Individual,22,No,49248,,,,C8,Rented,0
43,845,11056,Individual,43,No,49249,1,2,,C4,Rented,0
46,3566,9472,Individual,46,No,49250,,,X2,C9,Owned,0
75,1317,30618,Joint,39,No,49251,3,12,,C10,Rented,0
45,1445,10560,Individual,45,No,49252,,,X2,C2,Rented,0
75,672,20340,Individual,75,No,49253,4,5,X1,C2,Owned,0
70,3399,23808,Individual,70,No,49254,3,7,,C15,Owned,0
59,3371,24153.6,Joint,49,Yes,49255,,,X3,C21,Owned,1
73,1218,15708,Individual,73,No,49256,1,4,X1,C9,Rented,1
47,311,12060,Individual,47,No,49257,2,4,,C3,Owned,0
72,530,23112,Individual,72,No,49258,,,X1,C1,Owned,0
53,2399,14304,Individual,53,No,49259,,,,C8,Owned,0
73,78,23961.6,Joint,66,Yes,49260,,,,C1,Owned,0
28,411,6260,Individual,28,No,49261,3,2,X4,C3,Rented,0
42,887,15816,Individual,42,No,49262,,,X2,C7,Owned,0
21,1251,10576,Individual,21,No,49263,3,1,X1,C6,Owned,0
64,2221,17790,Individual,64,No,49264,1,5,X3,C19,Owned,0
52,933,12520,Individual,52,No,49265,,,X4,C2,Owned,1
